Month,Year,YYYYMM,SACR_205,COWC_211,BATT_220,COTT_NF,COTT_MF,COTT_SF,PAYS_225,ANTL_233,MILL_243,ELDE_237,THOM_248,DEER_256,STON_263,STON_NF,STON_SF,BIGC_269,BUTT_283,FEAT_341,YUBA_349,BEAR_357,CACH_390,CACH_Low,AMER_374,PUTA_400,CONS_188,DRYC_182,MOKE_173,CALV_161,STAN_146,TUOL_135,ORIS_128,MERC_116,BEAR_105,DEAD_093,"CHOW_080,MADC_080","FRES_069,MADC_069",SANJ_054,KING_023,KAWE_420,TULE_010,KERN_001,FKWI_024,FKWT_011,FKWK_421,"CVCK_004,FKCK_004",LOSG_999,WHIT_999,CLEA_999,DELP_999,CANT_999,PANO_999,LPAN_999,LBAN_999,HOSP_999,INGR_999,DMC,Cal_Aq,Deer,Poso,Zapato,Honcut,Mendota
2,1925,192502,58238712.62,4845143.464,2274880.826,2829360.984,2829360.984,3102611.204,827554.0307,1716476.939,2072081.372,1058084.105,3991005.071,3405179.171,7935630.788,0,2618758.16,859693.3354,3061390.011,30360885.74,24667687.87,4195700.258,4431388.492,4377911.158,26639251.25,9507370.639,5964464.187,479620.7075,4718173.372,3653079.46,6479133.93,0,352694.7017,4647193.563,573128.8902,458503.1122,661302.5657,749476.2411,3430308.669,2730033.338,926484.8945,374385.4258,1161070.958,0,0,0,0,72522.84803,42896.49309,5765941.157,0,24600.45544,17370.21406,44968.57446,352694.7017,0,0,0,0,230662.3349,0,45144.92182,851316.8362,0
3,1925,192503,21104795.86,3492246.409,2074641.253,627210.6407,627210.6407,589182.1878,180147.3518,582412.725,704820.5409,238922.2173,1278592.246,1168130.541,1552994.412,0,668982.2084,294670.7346,1224556.004,12455293.93,8625211.505,1706024.092,558679.7847,544901.9369,12690353.57,1120186.816,1771448.96,100745.5349,3251572.096,482821.9807,3557113.791,2128438.573,39820.36955,3080145.405,199101.8477,159281.4782,238922.2173,270778.5129,3770630.613,3398469.439,1093985.013,367502.1905,1246497.028,0,0,0,0,22578.14953,21702.1014,2012003.812,0,7645.510953,5375.749889,13937.12934,39820.36955,0,0,0,0,171068.3076,0,14056.59045,234143.7729,0
4,1925,192504,33699978.75,2559387.885,2094418.704,1229822.912,1229822.912,1118189.16,171874.0064,1008695.09,1217972.37,411477.152,2074585.505,1995252.71,2396854.41,0,1324956.429,502002.1254,1887857.173,18867832.18,15153304.48,2202472.604,1832060.871,1989286.291,24949793.67,1300144.357,4098723.911,249848.9267,6723454.368,1594185.93,8735865.675,8671181.467,0,7411485.313,349755.5792,279804.4633,411477.152,588412.3273,8072564.506,7896287.694,2261643.018,680665.5048,2319661.296,0,0,0,0,27980.44633,45756.2593,2884742.869,0,9505.12221,6665.929862,17282.04038,0,0,0,0,0,162739.2136,0,17405.48353,280215.9405,0
5,1925,192505,17998807.03,1640599.225,2030838.847,284795.283,284795.283,312629.7213,32095.21785,459367.7831,553503.1367,119461.1086,1695790.257,908820.2941,2626153.371,211485.9827,1926429.838,230958.1434,992482.8905,13662408.61,15451418.35,745556.779,4883928.504,2501635.076,24019368.17,899303.2258,1893896.596,90670.98145,9453515.011,250709.0467,10725736,15788378.32,0,10398611.66,79640.73909,63712.59127,119461.1086,338473.1411,14504689.07,15782763.65,3694732.988,529610.9149,4061996.257,0,0,0,0,4499.701759,40218.57324,1835201.371,0,1513.174043,1035.329608,2787.425868,0,0,0,0,0,107355.7163,0,2787.425868,36634.73998,0
6,1925,192506,11932837.41,571953.2412,1530695.005,147843.7407,147843.7407,194505.2497,10122.33794,254292.8799,304493.0925,41147.7152,317331.1796,491797.492,327124.3358,206026.61,1074860.616,123443.1456,647994.2189,6684281.743,4432555.324,0,3467559.107,519201.8704,10618949.71,253922.5505,612360.2976,0,5117294.453,64889.94687,3944954.899,7271912.264,0,6059947.46,41147.7152,32918.17216,41147.7152,234541.9766,11573864.74,12034184.23,2654109.926,208618.916,3961619.724,0,0,0,0,0,27198.63974,543396.7269,0,0,0,0,0,0,0,0,0,75053.43252,0,0,13578.74601,0
7,1925,192507,7924253.539,147335.3673,999491.2756,42329.05283,42329.05283,48979.05454,2229.940695,155856.9264,191137.7738,19910.18477,107236.2552,314979.1231,274760.5499,247881.8004,1348078.791,79640.73909,380204.8884,4343566.09,1668274.382,235736.5877,1351065.318,652456.755,2646780.323,24489.52727,98197.0313,0,834913.6883,6331.438758,13220.36269,55071.57108,0,1949207.089,0,0,0,19910.18477,6023229.097,4754910.507,831250.2143,37709.88996,2326783.833,0,0,0,0,0,1871.557369,284317.4386,0,0,0,0,0,0,0,0,0,4141.318433,0,0,7565.870214,0
8,1925,192508,7167666.518,99550.92386,800389.4279,25007.19207,25007.19207,20826.05327,876.04813,139450.9341,163263.5151,19910.18477,36475.4585,273127.9147,246886.2912,386217.7642,1686392.65,67694.62823,291325.8236,4096281.595,862947.2284,167126.091,959551.4449,667469.0343,793062.4799,358.3833259,23852.40136,0,406446.5119,0,0,0,0,606225.306,0,0,0,3982.036955,2612494.985,1761892.071,236771.9173,4818.264715,1033020.027,0,0,0,0,0,438.024065,195518.0145,0,0,0,0,0,0,0,0,0,1951.198108,0,0,4778.444345,0
9,1925,192509,7735770.457,168705.6323,798265.6748,16541.38151,16541.38151,7859.213603,2756.896918,144099.2986,176935.1753,20573.8576,61474.6865,291408.119,156361.3177,142165.356,795961.4028,74065.88735,306139.0011,4194227.758,707370.3719,80196.89692,794726.9713,755801.2327,692680.6376,0,23783.37938,0,324655.4729,0,10533.81509,625568.7141,0,188045.0584,0,0,0,4114.77152,1527608.927,530106.0149,133688.9267,5925.270988,469371.9872,0,0,0,0,0,452.6248672,717657.3007,0,0,0,0,0,0,0,0,0,2180.828905,0,0,4114.77152,0
10,1925,192510,8990722.677,286706.6607,597305.5432,26520.36612,26520.36612,21502.99955,16485.63299,155856.9264,199101.8477,19910.18477,73468.58181,319877.0286,67694.62823,78485.94837,352728.8334,79640.73909,335765.356,4130566.933,738428.9328,71995.22814,387213.2735,190898.8516,1073397.881,0,55071.57108,0,221600.3565,5097.007302,515633.9652,1232798.821,0,315855.1712,0,0,0,11946.11086,1560401.001,710793.5964,207623.4068,36953.30294,513682.7671,0,0,0,0,0,1075.149978,257159.9465,0,0,0,0,0,0,0,0,0,2588.32402,0,0,44200.6102,0
11,1925,192511,9602601.148,884675.8767,765347.5027,90689.56429,90689.56429,90236.93943,59911.07333,228863.5919,279804.4633,41147.7152,112374.4102,455217.1732,55549.41552,8394.1339,93611.05207,115213.6026,474515.4516,4745113.369,1120040.808,88714.47396,16664.82465,14525.14346,1327548.735,1892.794899,85216.91817,0,312928.3741,43575.43039,591292.6674,1884812.242,0,336423.7194,0,0,0,24688.62912,1601798.257,584955.9192,200512.8162,64643.06057,506322.6355,0,0,0,0,0,1933.942614,248532.1998,0,0,0,0,0,0,0,0,0,4032.476089,0,0,85587.24761,0
12,1925,192512,10127076.56,1887485.516,1107006.273,84498.82417,84498.82417,83383.85383,121292.8456,278901.8683,346437.215,79640.73909,285472.2293,565369.6068,119461.1086,0,67694.62823,139371.2934,607340.2763,5259275.308,1903652.586,145503.6303,32135.03822,21901.20325,2187213.438,38705.3992,157210.819,6012.875801,571701.0456,81791.03905,843992.7325,2447718.296,0,468407.007,19910.18477,15928.14782,39820.36955,27874.25868,1626024.97,711271.4408,252182.4003,81273.37424,582492.3657,0,0,0,0,2229.940695,2269.761064,473145.6309,0,756.5870214,477.8444345,1592.814782,0,0,0,0,0,61522.47095,0,1393.712934,132203.6269,0
1,1926,192601,9627569.847,2966617.531,1389730.897,165015.6114,165015.6114,163104.2337,178395.2556,393743.8141,485808.5085,119461.1086,348189.3113,792146.6114,716766.6518,0,207065.9216,195119.8108,765347.5027,5834679.648,2281070.049,421379.1505,382116.2662,250151.5615,1940884.632,1423538.391,165533.2762,7048.205409,551392.6571,94772.47952,538729.7796,1451651.572,0,379010.2773,39820.36955,31856.29564,39820.36955,55748.51736,987704.4462,476729.4642,189744.0609,67097.32268,478680.6623,0,0,0,0,2229.940695,3862.575846,514996.8393,0,756.5870214,477.8444345,1592.814782,0,0,0,0,0,60925.1654,0,1393.712934,185562.9221,0
2,1926,192602,38110734.6,2997904.964,1406370.123,1297387.46,1297387.46,1274241.87,639920.4494,1325955.731,1631212.995,440868.3771,2695733.779,2644328.526,5114073.174,0,2239611.356,661302.5657,2378044.026,24778389.92,18298947.38,4295953.727,2733428.025,2696747.776,11400018.58,7342927.342,2277790.557,226385.9116,1683808.593,1717579.11,0,483544.436,176347.3508,2774120.176,198390.7697,158712.6158,264521.0263,343877.3341,2580667.132,1751393.715,543811.1432,202711.2798,690708.4864,0,0,0,0,22484.28723,14460.48277,4024026.112,0,7627.022924,5378.594201,14107.78807,176347.3508,0,0,0,0,93464.09595,0,13975.52755,652926.0665,0
3,1926,192603,16158349.37,2162246.066,1282215.899,241669.8228,241669.8228,206747.3587,177041.363,492179.7676,597305.5432,119461.1086,905674.4849,969387.0762,758578.0398,1035.329608,233865.0303,242904.2542,1017171.52,13630552.32,7598084.893,803415.7759,164975.791,159002.7356,7712648.096,578828.8917,897590.9499,33210.1882,1852005.567,184846.1554,2015069.98,1123332.625,119461.1086,2191354.756,79640.73909,63712.59127,119461.1086,151317.4043,3552733.55,2676167.756,764909.4786,220604.8473,984996.6611,0,0,0,0,11269.16458,10034.73313,1459097.981,0,3822.755476,2667.96476,7167.666518,119461.1086,0,0,0,0,69406.90412,0,7008.38504,203880.2921,0
4,1926,192604,21630242.89,1584187.035,1296153.029,338069.6281,338069.6281,277911.6684,260382.7418,1424040.128,1752892.667,164590.8608,1281051.817,2846722.38,2870053.135,7406.588735,1683311.881,711855.4729,2540953.709,31266832.05,18095613.01,2902518.682,2608641.7,3240464.867,19536235.66,4960562.806,1993277.62,75958.68225,5438040.893,595695.4729,5005372.667,5256332.582,0,7024614.495,370329.4368,296263.5494,534920.2976,699511.1583,11848073.11,12256999.11,2629627.035,563147.6302,2717806.589,0,0,0,0,32671.28587,43122.80553,1528555.324,0,11068.73539,7776.918172,20162.38045,0,0,0,0,0,211293.5175,0,20326.97131,398721.3603,0
5,1926,192605,10896286.64,1015419.423,1254341.641,134473.388,134473.388,129017.9973,20945.51438,336322.8412,414131.8433,79640.73909,274959.6517,675114.5453,246886.2912,7804.792431,396332.1381,167245.5521,760409.7768,10222326.89,7894985.568,676149.8749,869358.3079,602362.7301,7854647.534,282804.2645,462274.67,5017.366563,3359286.195,56306.00254,2503785.376,3878344.712,0,3278490.665,39820.36955,31856.29564,39820.36955,219012.0325,12239865.73,15018849.68,2832860.91,272012.9444,3924894.724,0,0,0,0,0,23573.65877,428945.0207,0,0,0,0,0,0,0,0,0,75379.95955,0,0,25883.2402,0
6,1926,192606,8021747.078,353870.3507,946397.4495,69169.30925,69169.30925,79991.15834,6419.043571,169528.5866,209853.3475,41147.7152,66124.37832,345064.7396,255115.8342,65136.83316,784522.3379,86410.20191,459208.5016,4735320.213,2597614.113,0,2523795.112,482086.6312,1987640.383,57524.50584,71267.84272,0,623634.7715,6871.668438,0,0,0,3555162.593,0,0,0,53492.02976,5952222.742,5660855.77,943640.5526,36991.79596,2038581.254,0,0,0,0,0,4114.77152,302188.8204,0,0,0,0,0,0,0,0,0,10328.07651,0,0,7406.588735,0
7,1926,192607,7187616.523,91586.84995,617215.7279,21383.53845,21383.53845,25803.59947,1314.072195,131247.938,167245.5521,19910.18477,14972.45895,271495.2796,219012.0325,36037.43444,675114.5453,67694.62823,306139.0011,4512523.918,722421.1443,48341.92863,1165582.037,614109.7391,604035.1856,4420.06102,9039.223887,0,225502.7527,0,0,0,0,2881839.964,0,0,0,3982.036955,2342911.083,1473234.212,190500.6479,1194.611086,739663.3643,0,0,0,0,0,438.024065,261420.7261,0,0,0,0,0,0,0,0,0,2429.042542,0,0,7167.666518,0
8,1926,192608,6805500.257,63712.59127,493772.5824,11826.64975,11826.64975,10910.78126,876.04813,131247.938,159281.4782,19910.18477,2588.32402,256044.9762,151317.4043,49815.2823,594438.4766,63712.59127,251824.017,4443953.241,629639.6832,163781.1799,537535.1685,402982.1398,412578.8489,0,199.1018477,0,227931.7953,0,0,0,0,1523686.62,0,0,0,0,1565537.829,510497.1376,82029.96126,557.4851736,379010.2773,0,0,0,0,0,0,80755.70944,0,0,0,0,0,0,0,0,0,0,0,0,4778.444345,0
9,1926,192609,6840437.322,102869.288,493772.5824,12632.34857,12632.34857,6172.157279,2304.272051,135622.8693,160476.0893,20573.8576,781.8065887,261740.6164,98754.51647,22919.27736,323914.814,65836.34431,260218.1509,4556574.538,384401.9554,123936.9182,456739.6387,311981.9766,504635.5792,0,1440.170032,0,211787.2901,0,26704.86716,312146.5675,0,82501.16897,0,0,0,0,1433833.284,282561.3603,54603.01807,205.738576,289144.9947,0,0,0,0,0,0,57401.0627,0,0,0,0,0,0,0,0,0,0,0,0,4114.77152,0
10,1926,192610,7911869.405,625179.8019,1306108.121,17560.78297,17560.78297,10592.2183,18715.57369,172262.9187,175209.626,19910.18477,18635.93295,321509.6637,39820.36955,15529.94412,99511.10349,87604.813,330827.6302,4206464.557,932951.4381,49377.25824,152432.3746,4061.677694,865535.5524,0,23055.99397,0,117032.0661,0,73707.50403,1024179.905,0,84459.00381,0,0,0,0,1146348.798,302873.7308,61960.49501,1473.353673,332977.9301,0,0,0,0,0,119.4611086,107913.2015,0,0,0,0,0,0,0,0,0,278.7425868,0,0,49377.25824,0
11,1926,192611,26297916.26,1933942.614,1678826.78,623470.1807,623470.1807,678566.9713,329017.1307,1000218.661,1028692.88,164590.8608,899571.3496,1891190.138,1427825.717,3538.703507,602525.9936,526690.7545,1637843.656,16649517.7,12307281.62,1428401.785,669761.3603,477930.712,7156863.252,2597819.851,595201.7003,28145.03719,1177935.643,727203.5707,212774.8353,1310143.252,0,155250.3294,185164.7184,148131.7747,288034.0064,251001.0627,2504784.867,2485198.555,955408.7991,284248.4166,1172586.44,0,0,0,0,16335.64293,24606.33369,1657594.559,0,5513.793836,3867.885228,10286.9288,0,0,0,0,0,315602.9756,0,10163.48565,444806.8013,0
12,1926,192612,26772429.06,4125390.285,2417096.431,775222.9543,775222.9543,852514.2916,267115.0389,566006.7327,581377.3954,438024.065,1590027.356,1071367.043,2667964.76,0,1302126.084,298652.7716,1076424.23,10545509.01,7541938.171,383310.8772,1130062.267,752724.4455,5504130.76,1503338.411,565329.7864,16326.35151,1300851.832,181182.6814,51647.0193,2475353.632,0,872145.7338,139371.2934,111497.0347,199101.8477,187155.7369,2401924.871,1772922.313,514678.2764,150560.8173,1118713.462,0,0,0,0,22578.14953,14295.51267,2137199.054,0,7645.510953,5375.749889,13937.12934,0,0,0,0,0,70163.49114,0,14056.59045,285910.2533,0
1,1927,192701,27671493.36,6486738.199,3034312.159,1086538.603,1086538.603,1265053.32,482105.2141,910532.57,939760.7213,517664.8041,1257288.348,1736725.597,1831736.999,0,832245.7235,481826.4715,1624511.796,12918086.26,8758968.126,1709369.003,4328036.145,3448244.901,8860987.913,2296400.891,1357675.5,111178.4718,1624073.772,518102.8282,694148.6819,3018941.497,79640.73909,184129.3888,99550.92386,79640.73909,159281.4782,159281.4782,2632086.607,1580470.467,495803.4212,152312.9135,815600.809,0,0,0,0,20308.38847,11308.98495,1771210.037,0,6888.923931,4858.085085,12742.51825,79640.73909,0,0,0,0,58854.50619,0,12623.05715,526425.2854,0
2,1927,192702,60912270.72,6555712.768,3077261.272,2759703.78,2759703.78,2935566.176,1256122.18,2733648.459,2803922.878,1454865.644,4147689.692,5161863.307,11462577.8,0,6083983.604,1432822.226,4373414.301,52029742.83,34171399.3,9414567.846,13252679.76,12667603.34,33960135.18,10408417.43,5854247.093,493860.756,4598213.086,3584524.427,6887995.263,5993296.979,440868.3771,1771717.747,947867.0108,758293.6086,1454865.644,1401961.439,6493329.892,6995258.54,2573348.717,1116984.12,3320091.574,0,0,0,0,195128.3437,90422.10414,6084468.559,0,66174.3434,46732.04797,121238.8037,440868.3771,0,0,0,0,544340.1852,0,121415.1511,1421359.648,0
3,1927,192703,34214776.48,4722695.828,2807336.053,868522.0801,868522.0801,827387.6384,306377.9233,1181231.442,1206557.197,557485.1736,2355175.757,2226078.119,2908877.995,0,1206557.197,617215.7279,1812145.377,26761637.74,16764733.96,2020963.395,4974519.845,7825060.999,17567711.71,1557971.958,2850023.489,118306.3179,3180532.556,672327.1194,4564529.32,5980103.637,0,2590474.32,338473.1411,270778.5129,517664.8041,537574.9889,5692680.21,5178479.778,1997469.377,698528.9226,2911227.397,0,0,0,0,47426.06013,44081.14909,3565197.326,0,16087.4293,11348.80532,29467.07346,0,0,0,0,0,145145.247,0,29506.89383,500542.0452,0
4,1927,192704,42730996.98,3464637.62,2835077.577,1156456.536,1156456.536,1054945.122,210594.0064,1415563.698,1448399.575,658363.4431,2036153.539,2671968.034,1820786.397,6542.486716,1195341.126,740658.8735,2158279.957,33911148.82,25569107.93,3797193.454,5938109.075,4930607.269,29920149.63,4049758.13,5021790.606,256309.118,6436983.974,1692611.265,8896218.321,7497895.515,0,4233400.383,411477.152,329181.7216,658363.4431,773577.0457,10344741.34,9884421.849,3263795.622,756829.9256,4128103.379,0,0,0,0,37320.97768,73448.67163,2435204.081,0,12673.49628,8929.054198,23042.72051,0,0,0,0,0,202775.9405,0,23207.31137,343994.899,0
5,1927,192705,22232110.52,2217994.584,2743623.462,469243.2347,469243.2347,535583.9704,53518.57667,853111.5971,868084.0561,199101.8477,1157140.119,1599345.322,595314.5247,274880.011,1245023.674,445988.1389,1535632.731,23821062.73,21172848.87,239081.4987,689290.5968,684472.3321,23955735.22,345481.5262,1683326.482,18516.47184,8023605.361,192451.846,9361450.317,5668150.862,0,11860337.79,79640.73909,63712.59127,119461.1086,358383.3259,17839485.74,21186507.26,4823481.183,719593.898,7355180.638,0,0,0,0,2229.940695,49058.69528,1242753.913,0,756.5870214,477.8444345,1592.814782,0,0,0,0,0,122686.5586,0,1393.712934,71676.66518,0
6,1927,192706,14467618.96,773577.0457,2069730.074,181543.7194,181543.7194,243388.7354,10122.33794,372962.8905,378558.9798,82295.43039,373374.3677,698688.204,255115.8342,257296.6631,1207109.373,193394.2614,795961.4028,11346153.28,13708896.24,0,1197686.546,913602.7205,16960470.99,117764.7609,682146.8225,658.3634431,7529003.188,67811.43464,6527344.357,12075784.57,0,8075033.369,20573.8576,16459.08608,41147.7152,226312.4336,18485857.94,21039608.59,3635976.706,292601.4028,6632888.247,0,0,0,0,0,29173.73007,740494.2827,0,0,0,0,0,0,0,0,0,72049.64931,0,0,20162.38045,0
7,1927,192707,9869836.975,199101.8477,1349910.528,29944.9179,29944.9179,25126.65318,1752.09626,229683.8915,230958.1434,19910.18477,74663.1929,421498.6116,246886.2912,123283.8641,1032661.643,119461.1086,567838.4697,5161357.019,2286127.236,198464.7218,1421029.708,1051417.037,3033635.213,25723.95873,110182.9625,0,1245780.261,8003.894279,126588.9548,215945.864,0,3990996.538,0,0,0,51766.48041,6858142.786,7768954.098,1087852.676,37709.88996,3004247.78,0,0,0,0,0,4300.599911,522363.6077,0,0,0,0,0,0,0,0,0,8760.4813,0,0,8760.4813,0
8,1927,192708,8373865.332,135389.2565,1083114.052,12025.7516,12025.7516,5973.055432,1752.09626,188668.9109,195119.8108,19910.18477,20268.5681,351972.2464,193128.7923,161750.3411,1081401.776,99550.92386,345640.8077,4551667.341,866292.1395,204397.9569,960626.5949,1264774.577,933349.6418,4499.701759,25445.21614,0,381956.9847,0,0,352051.8871,0,3342163.436,0,0,0,7964.073909,2827963.004,1853956.765,235537.4859,2150.299955,1068022.132,0,0,0,0,0,756.5870214,326566.8506,0,0,0,0,0,0,0,0,0,3623.653629,0,0,5176.648041,0
9,1927,192709,8363890.329,230427.2051,1078070.138,12426.60999,12426.60999,6172.157279,3662.146652,178005.0159,181049.9469,20573.8576,12179.7237,330827.6302,197509.0329,92170.88204,745555.4516,90524.97343,346957.5345,4380297.726,702432.6461,316467.0776,556728.5866,890107.3751,805548.8204,164.5908608,17199.74495,0,239932.3273,0,0,529571.0946,0,2908773.135,0,0,0,4114.77152,1937975.09,773700.4888,131466.9501,3867.885228,610632.0935,0,0,0,0,0,493.7725824,209647.6089,0,0,0,0,0,0,0,0,0,2098.533475,0,0,6172.157279,0
10,1927,192710,8391346.474,382275.5476,800389.4279,17162.57927,17162.57927,9596.70906,20507.49032,188668.9109,211047.9586,19910.18477,17242.22001,365789.9146,53757.49889,101303.0201,381280.0384,99550.92386,409831.2434,4441524.199,712067.8482,326527.0303,173855.7334,276910.8498,1121142.505,0,49934.74341,0,326885.4136,10592.2183,312669.5417,1218344.027,0,1228139.838,19910.18477,15928.14782,0,35838.33259,2104944.555,656916.6364,131725.7825,14414.97378,558719.6051,0,0,0,0,0,3384.731411,104010.8053,0,0,0,0,0,0,0,0,0,6650.001714,0,0,52562.8878,0
11,1927,192711,18705751.33,1185054.198,1028692.88,455916.6844,455916.6844,478589.0755,212898.2784,644208.6291,707740.7014,82295.43039,1059183.337,1253894.325,275689.6918,19792.05101,158747.8852,333296.4931,1173532.837,9260087.566,5317930.712,539035.0691,188209.6493,181996.3443,4833251.775,1043300.319,347451.3071,0,1151518.81,128051.6897,840318.6397,2815697.003,0,469865.7598,123443.1456,98754.51647,205738.576,189279.4899,3224622.997,2663903.082,797689.6068,194669.8406,1118230.308,0,0,0,0,11644.8034,15800.72264,1768158.47,0,3950.180659,2756.896918,7406.588735,0,0,0,0,0,212404.5058,0,7241.997875,275278.2147,0
12,1927,192712,13675907.72,2528593.466,1481317.747,299488.9993,299488.9993,317567.4471,195318.9126,418352.8024,457934.2498,159281.4782,548684.872,810025.9573,676946.2823,0,258832.402,215029.9955,849288.8417,6231330.349,5680256.254,816317.5757,231356.3471,216702.4511,4081587.878,975479.5927,529371.9927,10870.96089,748503.4863,318562.9564,240435.3913,3515740.427,0,1188717.672,99550.92386,79640.73909,159281.4782,143353.3304,2524372.507,1195327.853,353087.2168,103333.859,762201.6935,0,0,0,0,18038.6274,9039.223887,767019.9582,0,6132.33691,4300.599911,11149.70347,0,0,0,0,0,51647.0193,0,11229.34421,212640.7734,0
1,1928,192801,18673284.45,3974072.881,1859611.258,474618.9846,474618.9846,527301.3335,224308.1416,459367.7831,497754.6193,238922.2173,1173307.189,881184.9577,1473353.673,0,473862.3976,234940.1803,908541.5515,7825260.101,7223614.137,740658.8735,705457.6669,325292.5988,4159914.545,1139260.773,485768.6881,22697.61064,871906.8116,202247.6569,619724.4112,2507687.772,0,1211017.079,159281.4782,127425.1825,238922.2173,219012.0325,2293971.849,1157617.963,347671.6465,114603.0236,734765.4588,0,0,0,0,27077.85129,13379.64417,1661106.716,0,9198.505365,6450.899866,16724.55521,0,0,0,0,0,73349.1207,0,16844.01632,251266.5318,0
2,1928,192802,27321884.25,3877817.436,1821850.562,866230.3492,866230.3492,906370.6548,478618.8721,911946.8797,996058.4851,425666.0193,2081421.701,1756638.528,3149928.543,0,1213148.155,472489.2814,1419851.574,14105592.85,6301006.384,2553996.116,2281867.83,1121374.561,5741638.668,2852473.128,1081745.055,104288.1747,1330972.509,873849.771,1075870.864,2310813.119,170266.4077,1258524.153,234116.3106,187293.0485,340532.8154,408639.3785,2558635.875,1375284.342,464699.5932,134680.7285,758281.4467,0,0,0,0,45886.79688,23539.33087,3054281.388,0,15536.8097,10982.1833,28519.62329,170266.4077,0,0,0,0,158901.125,0,28519.62329,510373.5571,0
3,1928,192803,39134702.6,2894940.866,1720239.964,524593.5484,524593.5484,489949.8269,875450.8244,2469101.834,2691856.981,477844.4345,3053226.835,4763511.707,3782935.107,0,2440988.653,1274251.825,3831675.239,51001411.65,31874851.93,4714731.754,6963666.765,3722328.504,39518132.94,3966507.01,5817556.889,356153.3852,7200916.527,2690861.472,8455736.012,8818857.962,119461.1086,1682569.895,378293.5107,302634.8085,597305.5432,597305.5432,4943420.136,4017915.107,1312359.919,446824.3667,1301130.575,0,0,0,0,51965.58226,41572.46581,4561224.23,0,17600.60334,12423.9553,32254.49933,119461.1086,0,0,0,0,185244.3591,0,32334.14007,1101033.218,0
4,1928,192804,32691324.8,2123222.104,1736433.581,643385.6748,643385.6748,573269.9681,142371.0946,1025647.949,1119217.853,370329.4368,1660310.308,1976530.499,2191115.834,4937.725824,1219577.131,530805.526,1597025.122,24974276.56,18825861.51,1773466.525,3054230.308,4010996.982,22063075.71,1964145.037,3307864.825,188168.5016,5550662.189,879985.0372,6257538.789,6560385.972,0,3388678.937,226312.4336,181049.9469,329181.7216,543149.8406,6197051.647,6593715.622,1609369.437,330786.4825,1553531.987,0,0,0,0,16335.64293,49089.22423,1913574.495,0,5513.793836,3867.885228,10286.9288,0,0,0,0,0,137885.9936,0,10163.48565,225900.9564,0
